episode,t,phase_before,role_before,obs-context,action,reward,captured,terminated,truncated,phase_after,next-context,V_t,V_next,MC return,GAE return,GAE 256 return
0,10,pre_capture,"[""support"",""support"",""capture"",""support""]","[1.0,0.0,0.0,0.996666669845581,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[6,2,8,7]","[0.49307388067245483,-0.5390680432319641,1.4890493154525757,0.04648023471236229]",False,"[false,false,false,false]","[false,false,false,false]",pre_capture,"[1.0,0.0,0.0,0.9963333606719971,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[65.62666320800781,45.206993103027344,132.2861328125,59.36458969116211]","[68.55084228515625,43.79882049560547,132.444580078125,61.49250030517578]","[137.51187588761832,-3.048991193221817,125.6498207327173,117.85061567690764]","[131.44573974609375,38.39140701293945,123.12802124023438,69.0887451171875]","[131.44573974609375,38.39140701293945,123.12802124023438,69.0887451171875]"
0,11,pre_capture,"[""support"",""support"",""capture"",""support""]","[1.0,0.0,0.0,0.9963333606719971,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[7,3,7,8]","[0.45560353994369507,-0.5346832871437073,1.5522481203079224,0.03831479698419571]",False,"[false,false,false,false]","[false,false,false,false]",pre_capture,"[1.0,0.0,0.0,0.9959999918937683,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[68.55084228515625,43.79882049560547,132.444580078125,61.49250030517578]","[139.51791381835938,40.27268981933594,132.916748046875,63.95551681518555]","[138.40283031004634,-2.5352759090806596,125.41492062349973,118.99407620423766]","[135.6293487548828,39.08818054199219,122.36360168457031,70.17372131347656]","[135.6293487548828,39.08818054199219,122.36360168457031,70.17372131347656]"
0,12,pre_capture,"[""capture"",""support"",""capture"",""support""]","[1.0,0.0,0.0,0.9959999918937683,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[6,2,8,6]","[1.5228432416915894,-0.47378915548324585,1.6003737449645996,0.07142747938632965]",False,"[false,false,false,false]","[false,false,false,false]",pre_capture,"[1.0,0.0,0.0,0.9956666827201843,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[139.51791381835938,40.27268981933594,132.916748046875,63.95551681518555]","[139.90725708007812,38.279518127441406,131.3734893798828,62.1836051940918]","[139.34063310111378,-2.0208006282191437,125.11381060928466,120.15733475480148]","[136.38235473632812,40.00995635986328,121.45877075195312,71.20638275146484]","[136.38235473632812,40.00995635986328,121.45877075195312,71.20638275146484]"
0,13,pre_capture,"[""capture"",""support"",""capture"",""support""]","[1.0,0.0,0.0,0.9956666827201843,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[6,6,8,6]","[1.7485241889953613,-0.4186096489429474,1.5330259799957275,0.0973997563123703]",False,"[false,false,false,false]","[false,false,false,false]",pre_capture,"[1.0,0.0,0.0,0.9953333139419556,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[139.90725708007812,38.279518127441406,131.3734893798828,62.1836051940918]","[136.9289093017578,34.34252166748047,126.99583435058594,58.81991958618164]","[139.2098887468911,-1.5626378512483816,124.76104733769702,121.29889623779309]","[136.02777099609375,41.03020477294922,120.5267562866211,72.36243438720703]","[136.02777099609375,41.03020477294922,120.5267562866211,72.36243438720703]"
0,14,pre_capture,"[""capture"",""support"",""capture"",""support""]","[1.0,0.0,0.0,0.9953333139419556,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[7,6,8,8]","[1.8580995798110962,-0.3330266773700714,1.3905236721038818,0.1215851679444313]",False,"[false,false,false,false]","[false,false,false,false]",pre_capture,"[1.0,0.0,0.0,0.9950000047683716,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[136.9289093017578,34.34252166748047,126.99583435058594,58.81991958618164]","[136.53866577148438,32.95588684082031,125.77317810058594,60.17387008666992]","[138.84986318979367,-1.155584042732762,124.47274884616293,122.4257540216977]","[135.56753540039062,42.2635383605957,119.83778381347656,73.74103546142578]","[135.56753540039062,42.2635383605957,119.83778381347656,73.74103546142578]"
0,15,pre_capture,"[""capture"",""support"",""capture"",""support""]","[1.0,0.0,0.0,0.9950000047683716,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[6,6,8,7]","[1.9145859479904175,-0.22646009922027588,1.1753216981887817,0.15930089354515076]",False,"[false,false,false,false]","[false,false,false,false]",pre_capture,"[1.0,0.0,0.0,0.9946666955947876,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[136.53866577148438,32.95588684082031,125.77317810058594,60.17387008666992]","[134.30718994140625,32.47906494140625,123.91170501708984,60.52166748046875]","[138.3755187979622,-0.8308660256188792,124.32547997379702,123.53956449874067]","[134.9822235107422,43.556884765625,119.32108306884766,75.10987854003906]","[134.9822235107422,43.556884765625,119.32108306884766,75.10987854003906]"
0,16,pre_capture,"[""capture"",""support"",""capture"",""support""]","[1.0,0.0,0.0,0.9946666955947876,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[7,6,7,7]","[1.9348042011260986,-0.12027103453874588,1.010363221168518,0.18025097250938416]",False,"[false,false,false,false]","[false,false,false,false]",pre_capture,"[1.0,0.0,0.0,0.9943333268165588,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[134.30718994140625,32.47906494140625,123.91170501708984,60.52166748046875]","[132.2127685546875,33.457218170166016,122.497314453125,61.4849967956543]","[137.8393261110826,-0.6105110367662661,124.39409926829114,124.6265288941369]","[134.41725158691406,44.84383773803711,119.0984878540039,76.50691986083984]","[134.41725158691406,44.84383773803711,119.0984878540039,76.50691986083984]"
0,17,pre_capture,"[""capture"",""support"",""capture"",""support""]","[1.0,0.0,0.0,0.9943333268165588,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[7,8,6,8]","[2.001169443130493,-0.08096159249544144,1.1734923124313354,0.17340877652168274]",False,"[false,false,false,false]","[false,false,false,false]",pre_capture,"[1.0,0.0,0.0,0.9940000176429749,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[132.2127685546875,33.457218170166016,122.497314453125,61.4849967956543]","[133.96597290039062,36.50164794921875,124.97208404541016,66.76687622070312]","[137.27729485854192,-0.49519192144193963,124.63003641123498,125.70331103194698]","[133.90528869628906,46.047821044921875,119.11165618896484,77.91935729980469]","[133.90528869628906,46.047821044921875,119.11165618896484,77.91935729980469]"
0,18,pre_capture,"[""capture"",""support"",""capture"",""support""]","[1.0,0.0,0.0,0.9940000176429749,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[7,6,7,6]","[2.0660464763641357,-0.058183975517749786,1.3771414756774902,0.1579264998435974]",False,"[false,false,false,false]","[false,false,false,false]",pre_capture,"[1.0,0.0,0.0,0.9936666488647461,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[133.96597290039062,36.50164794921875,124.97208404541016,66.76687622070312]","[130.74740600585938,37.79619216918945,119.77881622314453,64.26136779785156]","[136.642550924658,-0.4184144736833315,124.70357989778147,126.79788106608616]","[133.19808959960938,47.125946044921875,118.82195281982422,79.15044403076172]","[133.19808959960938,47.125946044921875,118.82195281982422,79.15044403076172]"
0,19,pre_capture,"[""capture"",""support"",""capture"",""support""]","[1.0,0.0,0.0,0.9936666488647461,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[8,7,6,8]","[2.1648521423339844,0.004546409472823143,1.5324358940124512,0.15425799787044525]",False,"[false,false,false,false]","[false,false,false,false]",pre_capture,"[1.0,0.0,0.0,0.9933333396911621,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[130.74740600585938,37.79619216918945,119.77881622314453,64.26136779785156]","[132.92129516601562,42.318016052246094,122.14142608642578,70.21873474121094]","[135.9358630790847,-0.3638691900662442,124.57216002232725,127.91914602650765]","[132.5465850830078,48.17992401123047,118.57070922851562,80.60774230957031]","[132.5465850830078,48.17992401123047,118.57070922851562,80.60774230957031]"
0,20,pre_capture,"[""capture"",""support"",""capture"",""support""]","[1.0,0.0,0.0,0.9933333396911621,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[6,8,6,7]","[2.2276415824890137,-0.012661424465477467,1.8157131671905518,0.13462252914905548]",False,"[false,false,false,false]","[false,false,false,false]",pre_capture,"[1.0,0.0,0.0,0.9929999709129333,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[132.92129516601562,42.318016052246094,122.14142608642578,70.21873474121094]","[132.25192260742188,45.16669464111328,122.97590637207031,71.87959289550781]","[135.12223326944516,-0.3721369692313811,124.2825496245604,129.0554424531689]","[131.6343536376953,48.995887756347656,118.01411437988281,81.84758758544922]","[131.6343536376953,48.995887756347656,118.01411437988281,81.84758758544922]"
0,21,pre_capture,"[""capture"",""support"",""capture"",""support""]","[1.0,0.0,0.0,0.9929999709129333,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[6,6,8,6]","[2.185194253921509,-0.01884240284562111,1.8339170217514038,0.1010516807436943]",False,"[false,false,false,false]","[false,false,false,false]",pre_capture,"[1.0,0.0,0.0,0.9926666617393494,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[132.25192260742188,45.16669464111328,122.97590637207031,71.87959289550781]","[128.72274780273438,47.63633346557617,118.99960327148438,69.72615051269531]","[134.2369612999557,-0.3631066108746502,123.7038752094645,130.22305042830286]","[130.63290405273438,49.73184585571289,117.07718658447266,83.09933471679688]","[130.63290405273438,49.73184585571289,117.07718658447266,83.09933471679688]"
0,22,pre_capture,"[""capture"",""support"",""capture"",""support""]","[1.0,0.0,0.0,0.9926666617393494,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[7,8,6,7]","[2.14298415184021,0.006071386393159628,1.6904217004776,0.08800610154867172]",False,"[false,false,false,false]","[false,false,false,false]",pre_capture,"[1.0,0.0,0.0,0.9923333525657654,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[128.72274780273438,47.63633346557617,118.99960327148438,69.72615051269531]","[129.22662353515625,50.59307098388672,121.01277923583984,71.52423095703125]","[133.38562327882244,-0.34774162427174654,123.10096786637686,131.43636237127188]","[129.79898071289062,50.39094924926758,116.27091217041016,84.57929992675781]","[129.79898071289062,50.39094924926758,116.27091217041016,84.57929992675781]"
0,23,pre_capture,"[""capture"",""support"",""capture"",""support""]","[1.0,0.0,0.0,0.9923333525657654,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[7,6,6,8]","[2.190337896347046,0.016048667952418327,2.030735731124878,0.09510773420333862]",False,"[false,false,false,false]","[false,false,false,false]",pre_capture,"[1.0,0.0,0.0,0.9919999837875366,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[129.22662353515625,50.59307098388672,121.01277923583984,71.52423095703125]","[128.3936309814453,54.43772888183594,121.66427612304688,75.20051574707031]","[132.5683223504871,-0.3573868794595012,122.63691531909016,132.67510734315476]","[128.93064880371094,50.909645080566406,115.46023559570312,86.0721435546875]","[128.93064880371094,50.909645080566406,115.46023559570312,86.0721435546875]"
0,24,pre_capture,"[""capture"",""support"",""capture"",""support""]","[1.0,0.0,0.0,0.9919999837875366,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[7,8,7,7]","[2.2456552982330322,0.02692432515323162,2.133763313293457,0.07567839324474335]",False,"[false,false,false,false]","[false,false,false,false]",pre_capture,"[1.0,0.0,0.0,0.9916666746139526,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[128.3936309814453,54.43772888183594,121.66427612304688,75.20051574707031]","[129.6461181640625,57.47279739379883,122.98890686035156,77.16023254394531]","[131.69493379206068,-0.37720762364840354,121.82442382622756,133.91919152419337]","[128.00086975097656,51.24819564819336,114.2021484375,87.45838165283203]","[128.00086975097656,51.24819564819336,114.2021484375,87.45838165283203]"
0,25,pre_capture,"[""capture"",""support"",""capture"",""support""]","[1.0,0.0,0.0,0.9916666746139526,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[7,6,7,7]","[2.2947633266448975,0.016807451844215393,2.2099218368530273,0.05236123502254486]",False,"[false,false,false,false]","[false,false,false,false]",pre_capture,"[1.0,0.0,0.0,0.9913333058357239,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[129.6461181640625,57.47279739379883,122.98890686035156,77.16023254394531]","[127.38223266601562,60.071475982666016,121.64019775390625,77.83715057373047]","[130.75684696346227,-0.4082140896986214,120.89965708377183,135.195467809039]","[126.8875503540039,51.436859130859375,112.6852035522461,88.84983825683594]","[126.8875503540039,51.436859130859375,112.6852035522461,88.84983825683594]"
0,26,pre_capture,"[""capture"",""support"",""capture"",""support""]","[1.0,0.0,0.0,0.9913333058357239,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[7,8,7,6]","[2.354417324066162,0.03874734416604042,2.2341501712799072,0.05516315996646881]",False,"[false,false,false,false]","[false,false,false,false]",pre_capture,"[1.0,0.0,0.0,0.9909999966621399,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[127.38223266601562,60.071475982666016,121.64019775390625,77.83715057373047]","[127.7285385131836,62.1279296875,122.00992584228516,76.59114074707031]","[129.75968044122968,-0.42931468842710785,119.88862146153414,136.5081884586025]","[125.77071380615234,51.511444091796875,111.06229400634766,90.31848907470703]","[125.77071380615234,51.511444091796875,111.06229400634766,90.31848907470703]"
0,27,pre_capture,"[""capture"",""support"",""capture"",""support""]","[1.0,0.0,0.0,0.9909999966621399,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[7,6,7,8]","[2.3922207355499268,0.026357799768447876,2.280951976776123,0.03656981885433197]",False,"[false,false,false,false]","[false,false,false,false]",pre_capture,"[1.0,0.0,0.0,0.9906666874885559,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[127.7285385131836,62.1279296875,122.00992584228516,76.59114074707031]","[127.47134399414062,65.11668395996094,121.9592514038086,80.22531127929688]","[128.69218496683183,-0.472789931912271,118.8429002931861,137.83133868549092]","[124.5015640258789,51.45918655395508,109.29149627685547,91.9426498413086]","[124.5015640258789,51.45918655395508,109.29149627685547,91.9426498413086]"
0,28,pre_capture,"[""capture"",""support"",""capture"",""support""]","[1.0,0.0,0.0,0.9906666874885559,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[7,8,7,7]","[2.4554595947265625,0.01967191882431507,2.406662940979004,0.011541993357241154]",False,"[false,false,false,false]","[false,false,false,false]",pre_capture,"[1.0,0.0,0.0,0.9903333187103271,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[127.47134399414062,65.11668395996094,121.9592514038086,80.22531127929688]","[129.37437438964844,69.44898986816406,124.04043579101562,83.57550048828125]","[127.5757214457393,-0.5041896279603221,117.73934173374745,139.18663521882485]","[123.12548065185547,51.259490966796875,107.361572265625,93.49806213378906]","[123.12548065185547,51.259490966796875,107.361572265625,93.49806213378906]"
0,29,pre_capture,"[""capture"",""support"",""capture"",""support""]","[1.0,0.0,0.0,0.9903333187103271,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[7,6,6,7]","[2.517634630203247,0.016612043604254723,2.5302786827087402,0.018866464495658875]",False,"[false,false,false,false]","[false,false,false,false]",pre_capture,"[1.0,0.0,0.0,0.9900000095367432,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[129.37437438964844,69.44898986816406,124.04043579101562,83.57550048828125]","[127.23226165771484,70.48234558105469,123.7420883178711,83.45550537109375]","[126.38410287981085,-0.5291530775602395,116.49765534623076,140.58090224794708]","[121.49494171142578,50.826263427734375,105.06635284423828,95.00215911865234]","[121.49494171142578,50.826263427734375,105.06635284423828,95.00215911865234]"
